timestamp_utc,event,path,size_bytes,host,pid,note
2026-08-29T06:54:04+00:00,create,Y:/Subjects\AL_artifactTest\2022-08-12\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.ap.ch,2128,DESKTOP-KH3D2OM,6732,
2026-08-29T06:54:04+00:00,create,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T06:55:45+00:00,delete,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-26564,422326987,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T06:55:45+00:00,create,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin,422306533,DESKTOP-KH3D2OM,26564,
2026-08-29T06:55:45+00:00,create,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.ch,20454,DESKTOP-KH3D2OM,26564,
2026-08-29T06:55:45+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T06:55:59+00:00,delete,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,474709042,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T06:55:59+00:00,create,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,474688570,DESKTOP-KH3D2OM,6732,
2026-08-29T06:55:59+00:00,create,Y:/Subjects\JRS_0030\2024-01-03\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.ch,20472,DESKTOP-KH3D2OM,6732,
2026-08-29T06:55:59+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T06:57:22+00:00,delete,Y:/Subjects\AL_0046\2026-04-07\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-26564,331004893,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T06:57:22+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin,330984491,DESKTOP-KH3D2OM,26564,
2026-08-29T06:57:22+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.ch,20402,DESKTOP-KH3D2OM,26564,
2026-08-29T06:57:22+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T06:58:07+00:00,delete,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,466863566,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T06:58:07+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,466843032,DESKTOP-KH3D2OM,6732,
2026-08-29T06:58:07+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.ch,20534,DESKTOP-KH3D2OM,6732,
2026-08-29T06:58:07+00:00,create,Y:/Subjects\AL_0041\2026-04-14\4\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T06:59:26+00:00,delete,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-26564,433965699,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T06:59:26+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin,433945179,DESKTOP-KH3D2OM,26564,
2026-08-29T06:59:26+00:00,create,Y:/Subjects\JRS_0030\2024-01-04\4\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.ch,20520,DESKTOP-KH3D2OM,26564,
2026-08-29T06:59:26+00:00,create,Y:/Subjects\AL_0041\2026-04-17\5\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T06:59:35+00:00,delete,Y:/Subjects\AL_0041\2026-04-14\4\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,590557659,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T06:59:35+00:00,create,Y:/Subjects\AL_0041\2026-04-14\4\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin,590536399,DESKTOP-KH3D2OM,6732,
2026-08-29T06:59:35+00:00,create,Y:/Subjects\AL_0041\2026-04-14\4\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.ch,21260,DESKTOP-KH3D2OM,6732,
2026-08-29T06:59:35+00:00,create,Y:/Subjects\ZYE_0072\2023-02-03\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:01:11+00:00,delete,Y:/Subjects\AL_0041\2026-04-17\5\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,336670693,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:01:11+00:00,create,Y:/Subjects\AL_0041\2026-04-17\5\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,336649224,DESKTOP-KH3D2OM,26564,
2026-08-29T07:01:11+00:00,create,Y:/Subjects\AL_0041\2026-04-17\5\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.ch,21469,DESKTOP-KH3D2OM,26564,
2026-08-29T07:01:11+00:00,create,Y:/Subjects\AL_0046\2026-04-06\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.ap.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:01:14+00:00,delete,Y:/Subjects\ZYE_0072\2023-02-03\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,303174265,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:01:14+00:00,create,Y:/Subjects\ZYE_0072\2023-02-03\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin,303152552,DESKTOP-KH3D2OM,6732,
2026-08-29T07:01:14+00:00,create,Y:/Subjects\ZYE_0072\2023-02-03\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.ch,21713,DESKTOP-KH3D2OM,6732,
2026-08-29T07:01:14+00:00,create,Y:/Subjects\test\2024-08-28\4\p0_g0\p0_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:02:59+00:00,delete,Y:/Subjects\AL_0046\2026-04-06\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.ap.cbin.partial-26564,363455809,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:02:59+00:00,create,Y:/Subjects\AL_0046\2026-04-06\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.ap.cbin,363453511,DESKTOP-KH3D2OM,26564,
2026-08-29T07:02:59+00:00,create,Y:/Subjects\AL_0046\2026-04-06\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.ap.ch,2298,DESKTOP-KH3D2OM,26564,
2026-08-29T07:02:59+00:00,create,Y:/Subjects\AL_0036\2025-02-27\3\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:03:30+00:00,delete,Y:/Subjects\test\2024-08-28\4\p0_g0\p0_g0_t0.imec0.lf.cbin.partial-6732,489720986,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:03:30+00:00,create,Y:/Subjects\test\2024-08-28\4\p0_g0\p0_g0_t0.imec0.lf.cbin,489698192,DESKTOP-KH3D2OM,6732,
2026-08-29T07:03:30+00:00,create,Y:/Subjects\test\2024-08-28\4\p0_g0\p0_g0_t0.imec0.lf.ch,22794,DESKTOP-KH3D2OM,6732,
2026-08-29T07:03:30+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p5_g0\p5_g0_imec0\p5_g0_t0.imec0.ap.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:05:13+00:00,delete,Y:/Subjects\AL_0036\2025-02-27\3\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,462134806,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:05:13+00:00,create,Y:/Subjects\AL_0036\2025-02-27\3\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin,462111868,DESKTOP-KH3D2OM,26564,
2026-08-29T07:05:13+00:00,create,Y:/Subjects\AL_0036\2025-02-27\3\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.ch,22938,DESKTOP-KH3D2OM,26564,
2026-08-29T07:05:13+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:05:41+00:00,delete,Y:/Subjects\AL_0046\2026-04-07\p5_g0\p5_g0_imec0\p5_g0_t0.imec0.ap.cbin.partial-6732,664745794,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:05:41+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p5_g0\p5_g0_imec0\p5_g0_t0.imec0.ap.cbin,664743427,DESKTOP-KH3D2OM,6732,
2026-08-29T07:05:41+00:00,create,Y:/Subjects\AL_0046\2026-04-07\p5_g0\p5_g0_imec0\p5_g0_t0.imec0.ap.ch,2367,DESKTOP-KH3D2OM,6732,
2026-08-29T07:05:41+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:07:20+00:00,delete,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,417909183,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:07:20+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,417884692,DESKTOP-KH3D2OM,26564,
2026-08-29T07:07:20+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.ch,24491,DESKTOP-KH3D2OM,26564,
2026-08-29T07:07:20+00:00,create,Y:/Subjects\AL_0039\2025-07-23\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:07:32+00:00,delete,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-6732,328384767,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:07:32+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin,328360334,DESKTOP-KH3D2OM,6732,
2026-08-29T07:07:32+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\7\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.ch,24433,DESKTOP-KH3D2OM,6732,
2026-08-29T07:07:32+00:00,create,Y:/Subjects\AB_0014\2021-11-17\1\fullShanks\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:09:41+00:00,delete,Y:/Subjects\AB_0014\2021-11-17\1\fullShanks\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-6732,900554629,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:09:41+00:00,create,Y:/Subjects\AB_0014\2021-11-17\1\fullShanks\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin,900552110,DESKTOP-KH3D2OM,6732,
2026-08-29T07:09:41+00:00,create,Y:/Subjects\AB_0014\2021-11-17\1\fullShanks\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.ch,2519,DESKTOP-KH3D2OM,6732,
2026-08-29T07:09:41+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:09:57+00:00,delete,Y:/Subjects\AL_0039\2025-07-23\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin.partial-26564,674989919,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:09:58+00:00,create,Y:/Subjects\AL_0039\2025-07-23\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin,674987404,DESKTOP-KH3D2OM,26564,
2026-08-29T07:09:58+00:00,create,Y:/Subjects\AL_0039\2025-07-23\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.ch,2515,DESKTOP-KH3D2OM,26564,
2026-08-29T07:09:58+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:11:57+00:00,delete,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin.partial-6732,435795080,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:11:57+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.cbin,435769561,DESKTOP-KH3D2OM,6732,
2026-08-29T07:11:57+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec1\p2_g0_t0.imec1.lf.ch,25519,DESKTOP-KH3D2OM,6732,
2026-08-29T07:11:57+00:00,create,Y:/Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:12:27+00:00,delete,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-26564,513236716,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:12:27+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,513209525,DESKTOP-KH3D2OM,26564,
2026-08-29T07:12:27+00:00,create,Y:/Subjects\SM_0001\2020-11-09\6\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.ch,27191,DESKTOP-KH3D2OM,26564,
2026-08-29T07:12:27+00:00,create,Y:/Subjects\DO_0008\2021-03-24\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:14:26+00:00,delete,Y:/Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-6732,771097072,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:14:26+00:00,create,Y:/Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin,771069517,DESKTOP-KH3D2OM,6732,
2026-08-29T07:14:26+00:00,create,Y:/Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.ch,27555,DESKTOP-KH3D2OM,6732,
2026-08-29T07:14:26+00:00,create,Y:/Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:14:54+00:00,delete,Y:/Subjects\DO_0008\2021-03-24\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,521156832,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:14:54+00:00,create,Y:/Subjects\DO_0008\2021-03-24\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin,521129112,DESKTOP-KH3D2OM,26564,
2026-08-29T07:14:54+00:00,create,Y:/Subjects\DO_0008\2021-03-24\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.ch,27720,DESKTOP-KH3D2OM,26564,
2026-08-29T07:14:54+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:16:53+00:00,delete,Y:/Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-6732,782327073,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:16:54+00:00,create,Y:/Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin,782299143,DESKTOP-KH3D2OM,6732,
2026-08-29T07:16:54+00:00,create,Y:/Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.ch,27930,DESKTOP-KH3D2OM,6732,
2026-08-29T07:16:54+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:17:28+00:00,delete,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,525872130,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:17:28+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin,525844047,DESKTOP-KH3D2OM,26564,
2026-08-29T07:17:28+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.ch,28083,DESKTOP-KH3D2OM,26564,
2026-08-29T07:17:28+00:00,create,Y:/Subjects\AL_artifactTest\2022-08-12\p2_g1\p2_g1_imec0\p2_g1_t0.imec0.ap.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:19:24+00:00,delete,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin.partial-6732,493738191,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:19:24+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin,493710123,DESKTOP-KH3D2OM,6732,
2026-08-29T07:19:24+00:00,create,Y:/Subjects\ZYE_0008\2020-10-31\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.ch,28068,DESKTOP-KH3D2OM,6732,
2026-08-29T07:19:24+00:00,create,Y:/Subjects\Sawtell\060623_file001_g9\060623_file001_g9_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:20:03+00:00,delete,Y:/Subjects\AL_artifactTest\2022-08-12\p2_g1\p2_g1_imec0\p2_g1_t0.imec0.ap.cbin.partial-26564,943995831,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:20:03+00:00,create,Y:/Subjects\AL_artifactTest\2022-08-12\p2_g1\p2_g1_imec0\p2_g1_t0.imec0.ap.cbin,943993013,DESKTOP-KH3D2OM,26564,
2026-08-29T07:20:03+00:00,create,Y:/Subjects\AL_artifactTest\2022-08-12\p2_g1\p2_g1_imec0\p2_g1_t0.imec0.ap.ch,2818,DESKTOP-KH3D2OM,26564,
2026-08-29T07:20:03+00:00,create,Y:/Subjects\KM_037\2024-12-20\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:22:07+00:00,delete,Y:/Subjects\Sawtell\060623_file001_g9\060623_file001_g9_t0.imec0.lf.cbin.partial-6732,571102343,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:22:08+00:00,create,Y:/Subjects\Sawtell\060623_file001_g9\060623_file001_g9_t0.imec0.lf.cbin,571073650,DESKTOP-KH3D2OM,6732,
2026-08-29T07:22:08+00:00,create,Y:/Subjects\Sawtell\060623_file001_g9\060623_file001_g9_t0.imec0.lf.ch,28693,DESKTOP-KH3D2OM,6732,
2026-08-29T07:22:08+00:00,create,Y:/Subjects\KM_037\2024-12-20\4\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:23:17+00:00,delete,Y:/Subjects\KM_037\2024-12-20\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-26564,812501866,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:23:17+00:00,create,Y:/Subjects\KM_037\2024-12-20\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin,812498842,DESKTOP-KH3D2OM,26564,
2026-08-29T07:23:17+00:00,create,Y:/Subjects\KM_037\2024-12-20\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.ch,3024,DESKTOP-KH3D2OM,26564,
2026-08-29T07:23:17+00:00,create,Y:/Subjects\SM_0001\2020-11-09\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:25:21+00:00,delete,Y:/Subjects\KM_037\2024-12-20\4\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin.partial-6732,812501866,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:25:21+00:00,create,Y:/Subjects\KM_037\2024-12-20\4\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.cbin,812498842,DESKTOP-KH3D2OM,6732,
2026-08-29T07:25:21+00:00,create,Y:/Subjects\KM_037\2024-12-20\4\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.ch,3024,DESKTOP-KH3D2OM,6732,
2026-08-29T07:25:22+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:25:55+00:00,delete,Y:/Subjects\SM_0001\2020-11-09\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin.partial-26564,519730350,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:25:55+00:00,create,Y:/Subjects\SM_0001\2020-11-09\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.cbin,519699487,DESKTOP-KH3D2OM,26564,
2026-08-29T07:25:55+00:00,create,Y:/Subjects\SM_0001\2020-11-09\1\p1_g0\p1_g0_imec1\p1_g0_t0.imec1.lf.ch,30863,DESKTOP-KH3D2OM,26564,
2026-08-29T07:25:55+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec1\p0_g0_t0.imec1.ap.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:27:53+00:00,delete,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin.partial-6732,1250147332,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:27:53+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.cbin,1250144163,DESKTOP-KH3D2OM,6732,
2026-08-29T07:27:53+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.ch,3169,DESKTOP-KH3D2OM,6732,
2026-08-29T07:27:53+00:00,create,Y:/Subjects\Sawtell\060623_file001_g1\060623_file001_g1_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:28:31+00:00,delete,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec1\p0_g0_t0.imec1.ap.cbin.partial-26564,1215209674,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:28:31+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec1\p0_g0_t0.imec1.ap.cbin,1215206508,DESKTOP-KH3D2OM,26564,
2026-08-29T07:28:31+00:00,create,Y:/Subjects\JRS_0049\2025-01-15\3\p0_g0\p0_g0_imec1\p0_g0_t0.imec1.ap.ch,3166,DESKTOP-KH3D2OM,26564,
2026-08-29T07:28:32+00:00,create,Y:/Subjects\AL_0036\2025-01-21\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:30:53+00:00,delete,Y:/Subjects\Sawtell\060623_file001_g1\060623_file001_g1_t0.imec0.lf.cbin.partial-6732,609784533,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:30:53+00:00,create,Y:/Subjects\Sawtell\060623_file001_g1\060623_file001_g1_t0.imec0.lf.cbin,609751235,DESKTOP-KH3D2OM,6732,
2026-08-29T07:30:53+00:00,create,Y:/Subjects\Sawtell\060623_file001_g1\060623_file001_g1_t0.imec0.lf.ch,33298,DESKTOP-KH3D2OM,6732,
2026-08-29T07:30:53+00:00,create,Y:/Subjects\ZYE_0072\2023-02-01\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,0,DESKTOP-KH3D2OM,6732,temporary output
2026-08-29T07:32:17+00:00,delete,Y:/Subjects\AL_0036\2025-01-21\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin.partial-26564,989052951,DESKTOP-KH3D2OM,26564,renamed into place
2026-08-29T07:32:17+00:00,create,Y:/Subjects\AL_0036\2025-01-21\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.cbin,989016527,DESKTOP-KH3D2OM,26564,
2026-08-29T07:32:17+00:00,create,Y:/Subjects\AL_0036\2025-01-21\1\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.ch,36424,DESKTOP-KH3D2OM,26564,
2026-08-29T07:32:18+00:00,create,Y:/Subjects\ZYE_0100\2026-04-19\1\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.cbin.partial-26564,0,DESKTOP-KH3D2OM,26564,temporary output
2026-08-29T07:34:16+00:00,delete,Y:/Subjects\ZYE_0072\2023-02-01\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin.partial-6732,712403746,DESKTOP-KH3D2OM,6732,renamed into place
2026-08-29T07:34:16+00:00,create,Y:/Subjects\ZYE_0072\2023-02-01\3\p2_g0\p2_g0_imec0\p2_g0_t0.imec0.lf.cbin,712367011,DESKTOP-KH3D2OM,6732,
